CountyName,RecType,RCD,Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID,Website,LastUpdated
Champaign,Sch,090100040,26,1007,Franklin Middle School,Mr. David Mast,817 N Harris Ave,,Champaign,61820 2849,217-351-3819,8-Jun,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2007,Bottenfield Elem School,Ms. Kendra Bonam,1801 S Prospect Ave,,Champaign,61820 7007,217-351-3807,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2008,Carrie Busey Elem School,Mr. Daniel Nock,304 Prairie Rose Ln,,Savoy,61874 9364,217-351-3811,K-5,104,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2010,Dr Howard Elem School,Ms. Samantha Turner,110 N. James,,Champaign,61821,217-351-3866,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2011,Garden Hills Elem School,Dr. Asia Fuller Hamilton,2001 Garden Hills Dr,,Champaign,61821 1522,217-351-3872,P-8,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2013,Kenwood Elem School,Dr. Trevor Nadrozny,1001 Stratford Dr,,Champaign,61821 4637,217-351-3815,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2017,Robeson Elem School,Ms. Jennifer Tee,2501 Southmoor Dr,,Champaign,61821 5725,217-351-3884,K-5,104,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2020,Washington Elem School,Mr. Jackie Teague,606 E Grove St,,Champaign,61820 3241,217-351-3901,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2021,Westview Elem School,Mr. Nick Swords,703 S Russell St,,Champaign,61821 4420,217-351-3905,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2024,South Side Elementary School,Mr. Christian Mahone,715 S New St,,Champaign,61820 5818,217-351-3890,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2026,Stratton Elementary School,Ms. Zipporah Gwin,902 N Randolph St,,Champaign,61820 2939,217-373-7330,K-5,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2027,Vernon L Barkstall Elementary Sch,Ms. Esther Ferguson,2201 Hallbeck Dr,,Champaign,61822 9653,217-373-5580,K-5,104,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,2028,International Prep Academy,Dr. Jonathan Kosovski,1605 W Kirby Ave,,Champaign,61821 5510,217-351-3995,P-8,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,3016,Champaign Early Chldhd Cntr,Ms. Tara Olsen,809 N Neil St,,Champaign,61820 3058,217-351-3881,P,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,3018,Novak Academy,Mr. Darin OConnell,815 N Randolph St,,Champaign,61820 2936,217-352-4328,12-Sep,103,52,13,4,1.70942E+11,http://www.champaignschools.org,20250620 05:00:02
Champaign,Sch,090100040,26,3019,ACTIONS Program,Mr. Darin OConnell,402 N Randolph St,,Champaign,61820 3524,217-351-3701,K-12,103,52,13,4,1.70942E+11,,20250620 05:00:02
Champaign,Dist,090100070,26,0000,Tolono CUSD 7,Dr. Brian Brink,PO Box 720,1121 County Road 800 N,Tolono,61880 0720,217-485-6510,P-12,101,51,15,2,1739120,http://www.unitsevenschools.com,20250620 05:00:02
Champaign,Sch,090100070,26,0007,Unity High School,Mr. Bill Behrends,1127 County Road 800 N,,Tolono,61880 9300,217-485-6230,12-Sep,101,51,15,4,1.73912E+11,http://unityrockets.com,20250620 05:00:02
Champaign,Sch,090100070,26,1005,Unity Jr High School,Laura Fitzgerald,1121 County Road 800 N,,Tolono,61880 9300,217-485-6735,8-Jun,101,51,15,4,1.73912E+11,,20250620 05:00:02
Champaign,Sch,090100070,26,2006,Unity West,Mrs. Lanee Reichert,1035 County Road 600 N,,Tolono,61880 9738,217-485-3918,K-5,101,51,15,4,1.73912E+11,http://unity.k12.il.us,20250620 05:00:02
Champaign,Sch,090100070,26,2007,Unity East,Mr. Jim Carver,1638 County Road 1000 N,,Philo,61864 9710,217-684-5218,P-5,104,52,15,4,1.73912E+11,http://unity.k12.il.us,20250620 05:00:02
Champaign,Dist,090100080,26,0000,Heritage CUSD 8,Dr. Kimberly M Norton,512 W 1st St,,Homer,61849 1215,217-896-2041,K-12,102,51,15,2,1700106,http://www.heritage8.org,20250620 05:00:02
Champaign,Sch,090100080,26,0001,Heritage High School,Mr. Corey White,PO Box 260,206 E Diller St,Broadlands,61816 0260,217-834-3392,12-Sep,102,51,15,4,1.70011E+11,http://www.heritage8.org,20250620 05:00:02
Champaign,Sch,090100080,26,2001,Heritage Jr High and Elementary School,Mrs. Kristi Sanders,512 W 1st St,,Homer,61849 1215,217-896-2421,K-8,102,51,15,4,1.70011E+11,http://www.heritage8.org,20250620 05:00:02
Champaign,Dist,090101160,22,0000,Urbana SD 116,Dr. Jennifer Ivory Tatum,PO Box 3039,1101 E University Ave,Urbana,61803 3039,217-384-3636,P-12,103,52,13,2,1739960,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,0001,Urbana High School,Mr. Jesse Guzman,1002 S Race St,,Urbana,61801 4957,217-384-3505,12-Sep,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,1002,Urbana Middle School,Mr. Derrick Cooper,1201 S Vine St,,Urbana,61801 5016,217-384-3685,8-Jun,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,1003,Urbana Sixth Grade Center,Mrs. Imani Carr,1602 S Anderson St,,Urbana,61801 5113,217-384-3670,6,103,52,13,4,(Pending),,20250620 05:00:02
Champaign,Sch,090101160,22,2004,M L King Jr Elem School,Ms. Julie  Blixen,1108 Fairview Ave,,Urbana,61801 1508,217-384-3675,K-5,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,2005,Leal Elem School,Mr. Craig Keer,312 W Oregon St,,Urbana,61801 4126,217-384-3618,K-5,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,2007,Dr Preston L Williams Jr Elementary School,Ms. Danielle M Jackson,2102 E Washington St,,Urbana,61802 4520,217-384-3628,K-5,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,2008,Thomas Paine Elem School,Ms. Andrea Jackson,1801 James Cherry Dr,,Urbana,61802 5584,217-384-3602,K-5,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,2009,Yankee Ridge Multilingual School,Mrs. Patricia Valente,2102 S Anderson St,,Urbana,61801 6710,217-384-3608,K-5,103,52,13,4,,,20250620 05:00:02
Champaign,Sch,090101160,22,3001,Urbana Gerber School,Ms. Jennifer Rohn,1301 N Cunnigham Ave,,Urbana,61801,217-367-4064,K-12,103,52,13,4,1.73996E+11,,20250620 05:00:02
Champaign,Sch,090101160,22,3002,Urbana Early Childhood Ctr,Ms. Katherine Madigan,2202 E Washington St,,Urbana,61802 4814,217-384-3616,P,103,52,13,4,1.73996E+11,http://www.usd116.org,20250620 05:00:02
Champaign,Sch,090101160,22,3003,Champaign Co Detention Center,Keith Willis,400 Art Bartell Rd,,Urbana,61802 2879,217-384-3780,12-Jun,103,52,13,4,1.73996E+11,,20250620 05:00:02
Champaign,Dist,090101300,04,0000,Thomasboro CCSD 130,Bonnie McArthur,201 N Phillips St,,Thomasboro,61878 9784,217-643-3275,P-8,104,52,15,2,1738790,http://www.thomasboro.k12.il.us,20250620 05:00:02
Champaign,Sch,090101300,04,2001,Thomasboro Grade School,Mrs. Katelyn  White,201 N Phillips St,,Thomasboro,61878 9784,217-643-3275,P-8,104,52,15,4,1.73879E+11,http://www.thomasboro.k12.il.us,20250620 05:00:02
Champaign,Dist,090101370,02,0000,Rantoul City SD 137,Dr. Scott Woods,1 Aviation Ctr,,Rantoul,61866 3481,217-893-4171,P-8,104,52,02,2,1733210,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,1003,J W Eater Jr High School,Ms. Heather Jacobs,400 E Wabash Ave,,Rantoul,61866 3013,217-893-5401,8-Jun,104,52,02,4,1.73321E+11,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,2001,Broadmeadow Elem School,Ms. Amy Blomberg,500 Sunview Rd,,Rantoul,61866 2121,217-893-5405,K-5,104,52,02,4,1.73321E+11,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,2002,Eastlawn Elem School,Mrs. Melissa Wiegel,650 N Maplewood Dr,,Rantoul,61866 1714,217-893-5404,K-5,104,52,02,4,1.73321E+11,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,2006,Northview Elem School,Ms. Kelly Mahoney,400 N Sheldon St,,Rantoul,61866 1830,217-893-5403,K-5,104,52,02,4,1.73321E+11,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,2007,Pleasant Acres Elem School,Ms. Samantha Sebestik,1625 Short St,,Rantoul,61866 3335,217-893-5402,K-5,104,52,02,4,1.73321E+11,http://www.rcs137.org,20250620 05:00:02
Champaign,Sch,090101370,02,3002,Early Childhood Center,Lori Bednarz,200 S Century Blvd,,Rantoul,61866 2363,217-893-5406,P,104,52,02,4,1.73321E+11,,20250620 05:00:02
Champaign,Sch,090101370,02,3003,Rise Academy at JW Eater,DeAndre Henderson,1 Aviation Ctr,,Rantoul,61866 3481,217-893-5401,8-May,104,52,02,4,1.73321E+11,,20250620 05:00:02
Champaign,Dist,090101420,04,0000,Ludlow CCSD 142,Mr. Jeffrey Graham,PO Box 130,245 S Orange St,Ludlow,60949 0130,217-396-5261,K-8,101,51,02,2,1723700,http://www.roe9.k12.il.us,20250620 05:00:02
Champaign,Sch,090101420,04,2001,Ludlow Elementary School,Mr. Jeffrey Graham,PO Box 130,245 S Orange St,Ludlow,60949 0130,217-396-5261,K-8,101,51,02,4,1.7237E+11,http://www.roe9.k12.il.us,20250620 05:00:02
Champaign,Dist,090101690,04,0000,St Joseph CCSD 169,Lance Landeck,PO Box 409,404 S 5th St,Saint Joseph,61873 0409,217-469-2291,P-8,102,51,15,2,1737380,https://www.stjoe.k12.il.us/,20250620 05:00:02
Champaign,Sch,090101690,04,1001,St Joseph Middle School,Alisyn Franzen,PO Box 409,606 E Peters Dr,Saint Joseph,61873 0409,217-469-2334,8-May,102,51,15,4,1.73738E+11,,20250620 05:00:02
Champaign,Sch,090101690,04,2001,St Joseph Elem School,Michelle Wagner,PO Box 409,404 S 5th St,Saint Joseph,61873 0409,217-469-2291,P-4,102,51,15,4,1.73738E+11,https://www.stjoe.k12.il.us/grade-school,20250620 05:00:02
Champaign,Dist,090101880,04,0000,Gifford CCSD 188,Mr. Jared Ellison,PO Box 70,406 S Main St,Gifford,61847 0070,217-568-7733,K-8,101,51,15,2,1716650,http://www.gifford.k12.il.us,20250620 05:00:02
Champaign,Sch,090101880,04,2001,Gifford Grade School,Mrs. Heather Lindenmeyer,PO Box 70,406 S Main St,Gifford,61847 0070,217-568-7733,K-8,101,51,15,4,1.71665E+11,http://www.gifford.k12.il.us,20250620 05:00:02
Champaign,Dist,090101930,17,0000,Rantoul Township HSD 193,Mr. Scott Amerio,200 S Sheldon St,,Rantoul,61866 2431,217-892-6001,12-Sep,104,52,02,2,1733240,http://www.rths193.org,20250620 05:00:02
Champaign,Sch,090101930,17,0001,Rantoul Twp High School,Mr. Todd Wilson,200 S Sheldon St,,Rantoul,61866 2431,217-892-6160,12-Sep,104,52,02,4,1.73324E+11,http://www.rths193.org,20250620 05:00:02
Champaign,Dist,090101970,04,0000,Prairieview-Ogden CCSD 197,Mr. Jeff Isenhower,PO Box 27,106 N Vine St,Royal,61871 0027,217-583-3300,K-8,104,52,15,2,1700330,http://www.pvo.k12.il.us,20250620 05:00:02
Champaign,Sch,090101970,04,1001,Prairieview-Ogden Jr High Sch,Mrs. Allyson Bork,2499 County Road 2100 E,,Thomasboro,61878 9650,217-694-4122,8-Jul,104,52,15,4,1.70033E+11,http://www.pvo.k12.il.us,20250620 05:00:02
Champaign,Sch,090101970,04,2001,Prairieview-Ogden North Elem,Mr. Jeff Isenhower,PO Box 27,106 N Vine St,Royal,61871 0027,217-583-3300,K-4,104,52,15,4,1.70033E+11,http://www.pvo.k12.il.us,20250620 05:00:02
Champaign,Sch,090101970,04,2002,Prairieview-Ogden South Elem,Mr. Carl Heuer,304 N Market St,,Ogden,61859 9788,217-582-2725,K-6,102,51,15,4,1.70033E+11,http://www.pvo.k12.il.us,20250620 05:00:02
Champaign,Dist,090103050,16,0000,St Joseph Ogden CHSD 305,Mr. Brian Brooks,PO Box 890,301 N Main St,Saint Joseph,61873 0890,217-469-2586,12-Sep,102,51,15,2,1737410,http://www.sjo.k12.il.us,20250620 05:00:02
Champaign,Sch,090103050,16,0001,St Joseph-Ogden High School,Mr. Gary Page,PO Box 890,301 N Main St,Saint Joseph,61873 0890,217-469-2332,12-Sep,102,51,15,4,1.73741E+11,http://www.sjo.k12.il.us,20250620 05:00:02
Ford,Dist,090270050,26,0000,Gibson City-Melvin-Sibley CUSD 5,Mr. Jeremy Darnell,307 N Sangamon Ave,,Gibson City,60936 1255,217-784-8296,P-12,106,53,16,2,1700041,http://www.gcmsk12.org,20250620 05:00:02
Ford,Sch,090270050,26,0001,GCMS High School,Mr. Kyle Bielfeldt,815 N Church St,,Gibson City,60936 1074,217-784-4292,12-Sep,106,53,16,4,1.70004E+11,http://www.gcmsk12.org,20250620 05:00:02
Ford,Sch,090270050,26,1003,GCMS Middle School,Mr. Kent Nash,316 E 19th St,,Gibson City,60936 2008,217-784-8731,8-Jun,106,53,16,4,1.70004E+11,http://www.gcmsk12.org,20250620 05:00:02
Ford,Sch,090270050,26,2004,GCMS Elementary School,Mr. Justin Kean,902 N Church St,,Gibson City,60936 1075,217-784-4278,P-5,106,53,16,4,1.70004E+11,http://www.gcmsk12.org,20250620 05:00:02
Ford,Dist,090270100,26,0000,Paxton-Buckley-Loda CUD 10,Mr. Travis Duley,PO Box 50,700 Panther Way,Paxton,60957 0050,217-379-3314,P-12,106,53,02,2,1707650,http://pblunit10.com,20250620 05:00:02
Ford,Sch,090270100,26,0001,Paxton-Buckley-Loda High School,Mrs. Hannah Eshleman,PO Box 50,700 Panther Way,Paxton,60957 0050,217-379-4331,12-Sep,106,53,02,4,1.70765E+11,http://pblunit10.com,20250620 05:00:02
Ford,Sch,090270100,26,1002,Paxton-Buckley-Loda Jr High Sch,Mr. Josh Didier,PO Box 50,700 Panther Way,Paxton,60957 0050,217-379-9202,8-Jun,106,53,02,4,1.70765E+11,http://pblunit10.com,20250620 05:00:02
Ford,Sch,090270100,26,2004,Clara Peterson Elem School,Mr. Barry Wright,PO Box 50,580 E Franklin St,Paxton,60957 0050,217-379-2531,P-5,106,53,02,4,1.70765E+11,http://pblunit10.com,20250620 05:00:02
Ford,Sch,090270100,26,3001,Panther Academy,Mrs. Hannah Eshleman,PO Box 50,430 S High St,Paxton,60957 0050,217-379-3314,12-Sep,106,53,02,4,1.70765E+11,,20250620 05:00:02
Clark,Dist,11012002C,26,0000,Marshall CUSD 2C,Mr. Kevin Ross,503 Pine St,,Marshall,62441 1467,217-826-5912,P-12,102,51,12,2,1724870,http://www.marshallk12.net,20250620 05:00:02
Clark,Sch,11012002C,26,0001,Marshall High School,Mr. John Ritchey,806 N 6th St,,Marshall,62441 1226,217-826-2395,12-Sep,102,51,12,4,1.72487E+11,http://www.marshallk12.net,20250620 05:00:02
Clark,Sch,11012002C,26,1002,Marshall Jr High School,Mr. Josh Maxwell,806 N 6th St,,Marshall,62441 1226,217-826-2812,8-Jul,102,51,12,4,1.72487E+11,http://www.marshall.k12.il.us,20250620 05:00:02
Clark,Sch,11012002C,26,2003,North Elem School,Mrs. Ellen Lake,1001 N 6th St,,Marshall,62441 1955,217-826-2355,6-Mar,102,51,12,4,1.72487E+11,http://www.marshall.k12.il.us,20250620 05:00:02
Clark,Sch,11012002C,26,2005,South Elem School,Mrs. Jill Sisson,805 S 6th St,,Marshall,62441 1635,217-826-5411,P-2,102,51,12,4,1.72487E+11,http://www.marshall.k12.il.us,20250620 05:00:02
Clark,Dist,11012003C,26,0000,Martinsville CUSD 3C,Mr. Robert Waggoner,PO Box K,255 W Cumberland St,Martinsville,62442 0166,217-382-4321,P-12,102,51,12,2,1724900,http://www.martinsville.k12.il.us,20250620 05:00:02
Clark,Sch,11012003C,26,0001,Martinsville Jr-Sr High School,Mr. Paul Higginbotham,PO Box K,300 W Cumberland,Martinsville,62442 0166,217-382-4132,12-Jul,102,51,12,4,1.7249E+11,http://www.martinsville.k12.il.us,20250620 05:00:02
Clark,Sch,11012003C,26,2005,Martinsville Elem School,Mrs. Sheri Cooper,PO Box 396,410 E Kendall St,Martinsville,62442 0396,217-382-4116,P-6,102,51,12,4,1.7249E+11,http://www.martinsville.k12.il.us,20250620 05:00:02
Clark,Dist,11012004C,26,0000,Casey-Westfield CUSD 4C,Mr. Mike Shackelford,401 E Main St,401 E Main St,Casey,62420 1917,217-932-2184,P-12,102,51,12,2,1700002,http://caseywestfield.org,20250620 05:00:02
Clark,Sch,11012004C,26,0001,Casey-Westfield Jr/Sr HS,Mr. James Sullivan,306 E Edgar Ave,306 E Edgar Ave,Casey,62420 1445,217-932-2175,12-Jul,102,51,12,4,1.7E+11,https://www.caseywestfield.org/o/jr-sr-high,20250620 05:00:02
Clark,Sch,11012004C,26,2003,Monroe Elem School,Mrs. Kacie Rhoads,301 E Monroe Ave,301 E Monroe Ave,Casey,62420 1768,217-932-2178,P-6,102,51,12,4,1.7E+11,https://www.caseywestfield.org/o/monroe,20250620 05:00:02
Coles,Dist,110150010,26,0000,Charleston CUSD 1,Mr. Chad Burgett,410 W Polk Ave,,Charleston,61920 2557,217-639-1000,P-12,101,51,15,2,1709600,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,0001,Charleston High School,Mr. Aaron Lock,1615 Lincoln Ave,,Charleston,61920 3010,217-639-5000,12-Sep,101,51,15,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,1002,Charleston Middle School,Mr. Robert Lynn,920 Smith Dr,,Charleston,61920 2913,217-639-6000,8-Jul,101,51,15,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,2003,Carl Sandburg Elem School,Mrs. Abigail Jane Mahaffey,1924 Reynolds Dr,,Charleston,61920 3157,217-639-4000,3-Jan,101,51,15,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,2004,Jefferson Elem School,Mr. Rob Ulm,801 Jefferson Ave,,Charleston,61920 1527,217-639-7000,"P,4-6",101,51,15,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,2006,Mark Twain Elem School,Mrs. Denise Titus,1021 13th St,,Charleston,61920 2906,217-639-8000,"P,K",101,51,15,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Sch,110150010,26,2007,Ashmore Elem School,Mrs. Kristen Brown,PO Box 219,313 S Ohio St,Ashmore,61912 0219,217-349-3000,K-4,102,51,12,4,1.7096E+11,http://charleston.k12.il.us,20250620 05:00:02
Coles,Dist,110150020,26,0000,Mattoon CUSD 2,Mr. Tim Condron,1701 Charleston Ave,,Mattoon,61938 3936,217-238-8850,P-12,101,51,15,2,1725050,http://www.mattoon.k12.il.us,20250620 05:00:02
Coles,Sch,110150020,26,0001,Mattoon High School,Mr. Rich Stuart,2521 Walnut Ave,,Mattoon,61938 5060,217-238-7800,12-Sep,101,51,15,4,1.72505E+11,http://www.mattoon.k12.il.us,20250620 05:00:02
Coles,Sch,110150020,26,1003,Mattoon Middle School,Mr. Chad Arnold,1200 S 9th St,,Mattoon,61938 6002,217-238-5800,8-Jun,101,51,15,4,1.72505E+11,http://www.mattoon.k12.il.us,20250620 05:00:02
Coles,Sch,110150020,26,2015,Arland D Williams Jr Elem Sch,Mr. Michael Shaffer,1709 S 9th St,,Mattoon,61938 6000,217-238-2800,K-5,101,51,15,4,1.72505E+11,http://www.mattoon.k12.il.us,20250620 05:00:02
Coles,Sch,110150020,26,2016,Riddle Elementary School,Mrs. Kristin Kleiss,4201 Western Ave,,Mattoon,61938 2049,217-238-3800,K-5,101,51,15,4,1.72505E+11,http://www.mattoon.k12.il.us,20250620 05:00:02
Coles,Sch,110150020,26,3001,LIFT: Leaders Innovating for Tomorrow,Mr. Tim Condron,121 S 17Th St,121 S 17Th St,Mattoon,61938 3915,217-238-8900,12-Nov,101,51,15,4,1.72505E+11,,20250620 05:00:02
Coles,Sch,110150020,26,3009,Franklin Elementary School,Mrs. Jayme Holt,1201 S 6th St,,Mattoon,61938,217-238-8800,P,101,51,15,4,1.72505E+11,,20250620 05:00:02
Coles,Dist,110150050,26,0000,Oakland CUSD 5,Mr. Nathan Pugh,310 Teeter St,,Oakland,61943 5304,217-346-2555,P-12,102,51,12,2,1729340,http://www.oak.k12.il.us,20250620 05:00:02
Coles,Sch,110150050,26,0002,Oakland High School,Mrs. Kendall Huffman,310 Teeter St,,Oakland,61943 5304,217-346-2118,12-Sep,102,51,12,4,1.72934E+11,https://www.oakland5.org,20250620 05:00:02
Coles,Sch,110150050,26,2001,Lake Crest Elem School,Mrs. Kendall Huffman,310 Teeter St,,Oakland,61943 5304,217-346-2166,P-8,102,51,12,4,1.72934E+11,https://www.oakland5.org,20250620 05:00:02
Cumberland,Dist,110180030,26,0000,Neoga CUSD 3,Mr. Kevin Haarman,PO Box 280,790 E 7Th St,Neoga,62447 0280,217-775-6049,P-12,107,54,12,2,1727840,http://www.neoga.k12.il.us,20250620 05:00:02
Cumberland,Sch,110180030,26,0001,Neoga Jr/Sr High School,Mrs. Jennifer Bridges,790 E 7Th St,790 E 7th St,Neoga,62447,217-775-6049,12-Jun,107,54,12,4,1.72784E+11,http://www.neoga.k12.il.us,20250620 05:00:02
Cumberland,Sch,110180030,26,2002,Neoga Elementary School,Mr. Jordan Bear,PO Box 580,850 E 7th St,Neoga,62447 0580,217-775-6049,K-5,107,54,12,4,1.72784E+11,http://www.neoga.k12.il.us,20250620 05:00:02
Cumberland,Dist,110180770,26,0000,Cumberland CUSD 77,Mr. Steven T Butler,1496 Illinois Route 121,,Toledo,62468 4214,217-923-3132,P-12,102,51,12,2,1739090,http://www.cumberland.k12.il.us,20250620 05:00:02
Cumberland,Sch,110180770,26,0001,Cumberland High School,Mr. Kevin Maynard,1496 Illinois Route 121,,Toledo,62468 4214,217-923-3133,12-Sep,102,51,12,4,1.73909E+11,http://www.cumberland.k12.il.us,20250620 05:00:02
Cumberland,Sch,110180770,26,1001,Cumberland Middle School,Mrs. Stacy Keyser,1496 Illinois Route 121,,Toledo,62468 4214,217-923-3135,8-May,102,51,12,4,1.73909E+11,http://www.cumberland.k12.il.us,20250620 05:00:02
Cumberland,Sch,110180770,26,2003,Cumberland Elem School,Mr. Daniel Huffman,1496 Illinois Route 121,,Toledo,62468 4214,217-923-3135,P-4,102,51,12,4,1.73909E+11,http://www.cumberland.k12.il.us,20250620 05:00:02
Douglas,Dist,110213010,26,0000,Tuscola CUSD 301,Mr. Gary Alexander,409 S Prairie St,,Tuscola,61953 1770,217-253-4241,P-12,101,51,15,2,1739600,http://www.cusd301.org/,20250620 05:00:02
Douglas,Sch,110213010,26,0001,Tuscola High School,Mr. Justin Bozarth,500 S Prairie St,,Tuscola,61953 1771,217-253-2377,12-Sep,101,51,15,4,1.7396E+11,http://www.cusd301.org/,20250620 05:00:02
Douglas,Sch,110213010,26,1004,East Prairie Middle School,Mr. Jared Vanausdoll,409 S Prairie St,,Tuscola,61953 1770,217-253-2828,8-May,101,51,15,4,1.7396E+11,http://www.cusd301.org/,20250620 05:00:02
Douglas,Sch,110213010,26,2002,North Ward Elementary School,Mr. Robert Jason Wallace,1201 N Prairie St,,Tuscola,61953 9255,217-253-2712,P-4,101,51,15,4,1.7396E+11,http://www.cusd301.org/,20250620 05:00:02
Douglas,Dist,110213020,26,0000,Villa Grove CUSD 302,Dr. Carol Munson,400 N Sycamore St,,Villa Grove,61956 9771,217-832-2261,P-12,101,51,15,2,1740320,,20250620 05:00:02
Douglas,Sch,110213020,26,0001,Villa Grove High School,Mrs. Sara F Jones,400 N Sycamore St,,Villa Grove,61956 9771,217-832-2321,12-Sep,101,51,15,4,1.74032E+11,http://www.vg302.org,20250620 05:00:02
Douglas,Sch,110213020,26,1001,Villa Grove Jr High School,Mrs. Sara F Jones,400 N Sycamore St,,Villa Grove,61956 9771,217-832-2261,8-Jul,101,51,15,4,1.74032E+11,http://www.vg302.org,20250620 05:00:02
Douglas,Sch,110213020,26,2001,Villa Grove Elem School,Mr. Robert P Beck,400 N Sycamore St,,Villa Grove,61956 9771,217-832-2261,P-6,101,51,15,4,1.74032E+11,http://www.vg302.org,20250620 05:00:02
Douglas,Dist,110213050,26,0000,Arthur CUSD 305,Shannon Cheek,301 E Columbia St,,Arthur,61911 1403,217-543-2511,P-12,101,51,15,2,1704260,http://www.cusd305.org,20250620 05:00:02
Douglas,Sch,110213050,26,0001,Arthur-Lovington-Atwood-Hammond High School,Mrs. Steffanie Seegmiller,301 E Columbia St,,Arthur,61911 1403,217-543-2146,12-Sep,101,51,15,4,1.70426E+11,http://www.cusd305.org,20250620 05:00:02
Douglas,Sch,110213050,26,2003,Arthur Grade School,Mr. Andrew Peralta,126 E Lincoln St,,Arthur,61911 1318,217-543-2109,P-8,101,51,15,4,1.70426E+11,http://www.cusd305.org,20250620 05:00:02
Douglas,Sch,110213050,26,2004,Lovington Grade School,Mrs. Marla Graham,330 S High St,,Lovington,61937 9360,217-873-4318,P-8,107,54,15,4,1.70426E+11,http://www.cusd305.org,20250620 05:00:02
Douglas,Sch,110213050,26,2005,Atwood-Hammond Grade School,Mr. Chris Forman,316 N Illinois St,,Atwood,61913 7201,217-578-2229,P-8,088,44,15,4,1.70426E+11,http://www.cusd305.org,20250620 05:00:02
Douglas,Dist,110213060,26,0000,Arcola CUSD 306,Mr. Tom Mulligan,351 W Washington St,,Arcola,61910 1120,217-268-4963,P-12,101,51,15,2,1703960,http://www.arcola.k12.il.us,20250620 05:00:02
Douglas,Sch,110213060,26,0001,Arcola High School,Mr. Nick Lindsey,351 W Washington St,,Arcola,61910 1120,217-268-4962,12-Jul,101,51,15,4,1.70396E+11,http://www.arcola.k12.il.us,20250620 05:00:02
Douglas,Sch,110213060,26,2002,Arcola Elementary School,Mrs. Amber Behrends,351 W Washington St,,Arcola,61910 1120,217-268-4961,P-6,101,51,15,4,1.70396E+11,http://www.arcola.k12.il.us,20250620 05:00:02
Edgar,Dist,110230010,26,0000,Shiloh CUSD 1,Mrs. Morgan Wilhoit,21751 N 575th St,,Hume,61932 7013,217-531-1850,P-12,102,51,15,2,1700122,http://www.shiloh1.org,20250620 05:00:02
